year,title,total_titles
1912,songs for little singers : with music by a. c. needham,10297
1912,a new french grammar,10297
1912,a new latin grammar,10297
1912,the best books a reader's guide,10297
1912,sophocles,10297
1912,sorrows of bessie sheriff (the),10297
1912,how to plan a library building for library work,10297
1912,thoughts before holy com- munion,10297
1912,constructive christianity : an introduction to christian thought,10297
1912,broken ladders,10297
1912,south african republic,10297
1912,southampton harbour commission-report is,10297
1912,southern england : coast and countryside,10297
1912,letters: a selection,10297
1912,an australian native's stand,10297
1912,poems of childhood,10297
1912,rutherford & son : a play in,10297
1912,rutherford and son: a play in,10297
1912,soyer's standard cookery,10297
1912,"equal temperament in theory and practice : some remarks as to the production of musical sounds, and the method by which the scale forming the basis of modern music is built up",10297
1912,a text-book on roads and pave- ments,10297
1912,spalding's official athletic almanac,10297
1912,applied socialism : a study of the application of socialistic principles to the state,10297
1912,socialism : a summary and inter- pretation of socialistic principles,10297
1912,elements of socialisın,10297
1912,civics,10297
1912,paolo and francesca,10297
1912,sigurd and gudrun : an ancient tale of constancy in love,10297
1912,contributions to current literature,10297
1912,reflections in rhyme,10297
1912,the elizabethan translations of seneca's tragedies,10297
1912,"the childhood of art; or, the ascent of man",10297
1912,stories for the little ones,10297
1912,master mariners,10297
1912,speed and tide tables for,10297
1912,"the hakim sahib, the foreign doctor : a biography of joseph plumb cochran, m.d., of persia",10297
1912,men who were found faithful,10297
1912,black's sentinel reader,10297
1912,sentinel hours : an anthology of prose and verse,10297
1912,on the fringe,10297
1912,cliftonian verses and fair copies,10297
1912,the homeland of the soul,10297
1912,the civilisation of ancient mexico,10297
1912,is,10297
1912,the cyclist's and auto- mobilist's road book,10297
1912,a short introduction to the old testament,10297
1912,the student's guide to political economy,10297
1912,the meaning of christianity,10297
1912,an experimental course of physical chemistry,10297
1912,home rule,10297
1912,in praise of switzerland : being the alps in prose and verse,10297
1912,the foundations of british policy,10297
1912,the indian scene,10297
1912,poetical works,10297
1912,spice of life (the),10297
1912,prac- tical book-keeping and commercial knowledge,10297
1912,the training of the child : a parents' manual,10297
1912,spon's architects' and builders' pocket price book and diary,10297
1912,"spon's architects' and builders' pocket book : memoranda section, with tables, &c",10297
1912,spons’ architects' and builders' pocket price book and diary,10297
1912,spons' practical builders' pocket-book,10297
1912,motors and motoring,10297
1912,sportophyte (the) : a british journal of botanical humour,10297
1912,sports in animal land,10297
1912,sports man's and tourist's guide,10297
1912,"sportsman's and tourist's guide to the rivers, lochs, moors and deer-forests of scotland",10297
1912,the age-long struggle : christ or cæsar,10297
1912,old age dependency in the united states,10297
1912,imaginary specches,10297
1912,william the silent,10297
1912,frank hardinge,10297
1912,from slum to quarter-deck,10297
1912,the hermit hunter of the wilds,10297
1912,the mother's book on the rearing of healthy children,10297
1912,the crimson azaleas,10297
1912,garryowen,10297
1912,the drums of war,10297
1912,the order of release,10297
1912,the pools of silence,10297
1912,the ship of coral,10297
1912,the street of the flute-player : a romance,10297
1912,dix années d'exil,10297
1912,how to go to sea in the merchant service,10297
1912,how to make money,10297
1912,stage year book (the),10297
1912,"graphs in arithmetic, algebra, and trigonometry",10297
1912,lords and ladies of the italian lakes,10297
1912,"considerations for advent : devotional readings for the season, with liturgical notes appended",10297
1912,considerations for i.ent: rcad,10297
1912,the psalm of psalms : being an exposition of the,10297
1912,the 'teaching of jesus concern- ing himself,10297
1912,stamp collectors' annual (the),10297
1912,stamp collectors' annual (the),10297
1912,stamp year (the),10297
1912,vol,10297
1912,standard catalogue of postage stamps,10297
1912,standard vest-pocket webster pronouncing dic- tionary,10297
1912,guerilla leaders of the world : from charette to delvet,10297
1912,brahms,10297
1912,music to edipus rex of sophocles,10297
1912,a mystic on the prussian throne : frederick william ii,10297
1912,bedford street ballads,10297
1912,historical memorials of westminster abbey,10297
1912,the master of oaks,10297
1912,ios,10297
1912,the swell- ing of jordan,10297
1912,star almanac (the) for,10297
1912,star calendar (the) for,10297
1912,principles of human physiology,10297
1912,electricity and magnetism for advanced students,10297
1912,"state papers, british and foreign",10297
1912,"colonial series america and the west indies, jan",10297
1912,"state papers, calendar of, relating to ireland",10297
1912,"state papers, calendar of_venetian",10297
1912,states man's year-book (the),10297
1912,a short critical history of architecture,10297
1912,suggestions for re- modelling the front block of the national gallery and laying out trafalgar square,10297
1912,statutes—chronological table and index of the statutes,10297
1912,chronological tables and index,10297
1912,statutory rules and orders issued in the year,10297
1912,the a b cof“ coon-can,10297
1912,the fairy of old spain and other important people,10297
1912,songs of the prairie,10297
1912,"adventures in southern seas : stirring stories of adventure among savages, wild be and the forces of nature",10297
1912,windflowers : a book of lyrics,10297
1912,hymns that have helped,10297
1912,return,10297
1912,the midsummer of italian art,10297
1912,that bother of a boy,10297
1912,truths or truisms,10297
1912,our island saints : stories for children,10297
1912,king-errant,10297
1912,with lute and lyre,10297
1912,steel square (the) and its uses simply explained,10297
1912,opals from sand: a story of early days at the bridge of hope,10297
1912,ruins of desert cathay: personal narrative of explorations in central asia and westernmost china,10297
1912,my memoirs,10297
1912,suspension bridges and cantilevers : their economic proportions and limiting spans,10297
1912,de l'amour,10297
1912,the english utilitarians,10297
1912,"stephen stirling; or, what god hath joined: a very old-fashioned story",10297
1912,manual of naval law and court martial procedure,10297
1912,the charwoman's daughter,10297
1912,the crock of gold,10297
1912,the hill of vision : poems,10297
1912,the muminy,10297
1912,introduction to the study of english literature: its history and form,10297
1912,"margaret of france, duchess of savoy",10297
1912,ophthalmic nursing,10297
1912,"the life and opinions of tristram shandy, gentleman",10297
1912,a sentimentaljourney through france and italy,10297
1912,"railways in the united states : their history, their relation to the state, &c",10297
1912,the voice from the night,10297
1912,the rock of the ravens : a romance,10297
1912,"the book of ruth : a literal translation from the hebrew, with full gram- matical notes and vocabularies",10297
1912,things seen in russia,10297
1912,the wide range dividend and interest calculator,10297
1912,queens of frailty,10297
1912,field telephones for army use,10297
1912,the long engagement,10297
1912,the lure,10297
1912,the mountain of god,10297
1912,my sudan year,10297
1912,the veil,10297
1912,"the teaching of the prayer book for the children of the church, cheap edit",10297
1912,journals : containing a brief account of the war in ireland,10297
1912,diseases of women,10297
1912,a history of montenegro,10297
1912,what a child ought to know about the bible,10297
1912,the teinds; whose and what are they? a sketch of their origin and history,10297
1912,a boy in the country,10297
1912,arithmetic practically applied,10297
1912,catechism : prayer and sacraments,10297
1912,"love in armour; or, the experiences of gui de château-bondeau in the french wars of religion",10297
1912,a child's garden of fine-paper edit,10297
1912,edinburgh,10297
1912,memoir of fleeming jenkin,10297
1912,memories,10297
1912,memories and por- traits,10297
1912,records of a family of engineers,10297
1912,treasure,10297
1912,vailima letters,10297
1912,the ebb-tide,10297
1912,animal life in africa,10297
1912,treasure of thule : a romance of orkney,10297
1912,british butterflies,10297
1912,active service pocket book,10297
1912,questions of the day in philosophy and psychology,10297
1912,the sheaf catalogue,10297
1912,book selection : a description of the principal aids and guides,10297
1912,junior sound and light,10297
1912,senior sound and light,10297
1912,stiebel's company law and precedents,10297
1912,common disorders and diseases of childhood,10297
1912,coke of norfolk and his friends,10297
